Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
1,568;1.63;69.23;-4.81;4.44;99.03;-4.80;7.32;128.16;-3.56;9.68;141.05;-0.58;-8.31;118.47;-4.76;-16.21;93.08;-1.70;-7.74;80.87;12.51;-3.90;79.65;9.27;24.03;115.63;-8.82;33.45;96.12;-10.70;37.30;84.77;6.09;38.10;81.19;9.36;-5.83;70.07;-0.71;-9.16;38.54;1.01;-8.50;4.88;-3.93;-6.99;0.73;9.44;9.24;68.48;-2.21;9.79;37.59;-0.34;7.36;5.63;-7.57;8.71;1.47;5.81
1,600;1.65;69.18;-4.85;4.54;98.95;-4.81;7.51;128.03;-3.52;9.89;140.96;-0.53;-8.04;118.45;-4.71;-16.05;93.10;-1.67;-7.62;80.82;12.50;-3.81;79.52;9.17;24.19;115.53;-8.92;33.53;96.11;-10.89;37.35;84.93;5.94;38.17;81.35;9.19;-5.81;70.05;-0.73;-9.13;38.42;0.99;-8.47;4.93;-3.92;-6.92;0.77;9.44;9.27;68.42;-2.29;9.84;37.45;-0.29;7.37;5.61;-7.56;8.78;1.45;5.81
1,634;1.70;69.13;-4.91;4.67;98.85;-4.82;7.75;127.90;-3.48;10.13;140.86;-0.50;-7.78;118.43;-4.68;-15.91;93.03;-1.63;-7.40;80.73;12.47;-3.71;79.44;9.24;24.41;115.39;-9.05;33.61;96.11;-11.05;37.41;84.94;5.80;38.21;81.45;9.04;-5.77;70.01;-0.76;-9.10;38.32;0.97;-8.45;4.97;-3.91;-6.86;0.81;9.44;9.32;68.34;-2.40;9.90;37.34;-0.25;7.40;5.58;-7.53;8.86;1.40;5.82
1,667;1.75;69.07;-4.99;4.82;98.75;-4.85;8.03;127.76;-3.45;10.39;140.75;-0.48;-7.53;118.43;-4.69;-15.72;93.01;-1.57;-7.07;80.72;12.46;-3.51;79.29;9.17;24.71;115.14;-9.21;33.74;96.07;-11.20;37.46;84.99;5.75;38.24;81.43;9.01;-5.72;69.98;-0.80;-9.04;38.25;0.95;-8.44;4.99;-3.90;-6.80;0.82;9.44;9.37;68.25;-2.52;9.97;37.18;-0.21;7.43;5.54;-7.51;8.93;1.36;5.83
1,701;1.82;69.00;-5.07;4.99;98.66;-4.88;8.31;127.65;-3.43;10.67;140.65;-0.45;-7.24;118.44;-4.70;-15.50;93.04;-1.48;-6.77;80.70;12.45;-3.58;79.15;9.15;24.99;114.91;-9.37;33.85;96.04;-11.33;37.51;85.03;5.69;38.22;81.49;8.99;-5.65;69.94;-0.85;-8.98;37.99;0.92;-8.43;4.98;-3.89;-6.73;0.80;9.44;9.43;68.15;-2.63;10.03;37.06;-0.18;7.48;5.51;-7.49;9.03;1.32;5.85
1,734;1.90;68.92;-5.16;5.18;98.57;-4.91;8.61;127.57;-3.41;10.96;140.57;-0.41;-6.87;118.47;-4.66;-15.21;93.08;-1.34;-6.48;80.66;12.46;-3.51;79.07;9.18;25.24;114.71;-9.51;33.96;96.02;-11.42;37.55;85.04;5.64;38.19;81.51;8.96;-5.57;69.89;-0.91;-8.90;37.82;0.92;-8.42;4.98;-3.89;-6.67;0.78;9.43;9.50;68.06;-2.75;10.10;36.97;-0.15;7.52;5.48;-7.46;9.13;1.28;5.86
1,768;1.99;68.85;-5.25;5.36;98.50;-4.95;8.88;127.50;-3.40;11.27;140.50;-0.39;-6.55;118.51;-4.61;-14.99;93.10;-1.27;-6.20;80.68;12.43;-3.20;79.09;9.07;25.42;114.57;-9.60;34.12;96.00;-11.40;37.56;84.45;5.75;38.17;81.39;9.01;-5.47;69.85;-0.97;-8.82;37.82;0.94;-8.42;4.98;-3.86;-6.62;0.77;9.45;9.58;67.96;-2.87;10.16;36.89;-0.12;7.57;5.46;-7.44;9.23;1.24;5.87
1,800;2.09;68.80;-5.34;5.55;98.45;-4.98;9.14;127.47;-3.39;11.56;140.45;-0.37;-6.20;118.59;-4.59;-14.90;93.19;-1.34;-5.89;80.85;12.30;-3.03;79.06;8.97;25.61;114.46;-9.66;34.29;95.97;-11.35;37.57;83.84;5.93;38.15;81.18;9.05;-5.36;69.82;-1.04;-8.74;37.77;0.96;-8.42;4.98;-3.82;-6.59;0.76;9.48;9.68;67.89;-2.97;10.21;36.81;-0.09;7.63;5.42;-7.41;9.32;1.20;5.89
1,832;2.21;68.74;-5.43;5.75;98.40;-5.02;9.41;127.45;-3.38;11.85;140.39;-0.35;-5.92;118.67;-4.59;-14.80;93.27;-1.41;-5.53;81.03;12.17;-2.97;79.06;8.94;25.78;114.37;-9.68;34.47;95.89;-11.22;37.57;83.22;6.13;38.10;80.77;9.16;-5.24;69.79;-1.12;-8.67;37.54;1.05;-8.44;4.94;-3.79;-6.59;0.72;9.50;9.78;67.81;-3.07;10.26;36.72;-0.07;7.68;5.38;-7.39;9.39;1.15;5.91
1,866;2.33;68.70;-5.52;5.94;98.38;-5.05;9.65;127.45;-3.36;12.13;140.35;-0.32;-5.69;118.75;-4.61;-14.73;93.44;-1.60;-5.21;81.23;12.07;-2.92;79.03;8.85;26.02;114.31;-9.73;34.65;95.82;-11.07;37.55;82.60;6.36;38.02;80.25;9.34;-5.11;69.76;-1.20;-8.60;37.27;1.18;-8.48;4.78;-3.77;-6.62;0.55;9.52;9.89;67.76;-3.16;10.30;36.72;-0.06;7.73;5.34;-7.37;9.44;1.10;5.92
1,900;2.45;68.67;-5.59;6.12;98.37;-5.08;9.88;127.47;-3.36;12.39;140.33;-0.29;-5.50;118.83;-4.62;-14.65;93.62;-1.74;-4.99;81.39;12.00;-2.87;78.98;8.66;26.17;114.34;-9.73;34.87;95.77;-10.84;37.51;81.98;6.64;37.94;79.74;9.48;-4.98;69.74;-1.27;-8.54;36.92;1.41;-8.60;4.65;-3.65;-6.74;0.41;9.63;10.00;67.74;-3.23;10.34;36.70;-0.05;7.77;5.31;-7.35;9.48;1.06;5.94
1,932;2.56;68.66;-5.65;6.29;98.38;-5.09;10.08;127.49;-3.33;12.64;140.33;-0.26;-5.34;118.87;-4.61;-14.59;93.83;-2.01;-4.78;81.51;11.96;-2.49;79.02;8.53;26.32;114.44;-9.71;35.11;95.76;-10.54;37.47;81.37;6.97;37.86;79.27;9.70;-4.86;69.74;-1.33;-8.48;36.63;1.70;-8.76;4.50;-3.52;-6.91;0.26;9.76;10.11;67.73;-3.28;10.37;36.71;-0.05;7.80;5.27;-7.35;9.50;1.02;5.94
1,967;2.68;68.68;-5.68;6.45;98.39;-5.08;10.27;127.51;-3.29;12.86;140.34;-0.23;-5.25;118.90;-4.62;-14.39;93.89;-2.02;-4.51;81.68;12.00;-2.06;79.13;8.41;26.43;114.54;-9.66;35.30;95.72;-10.25;37.42;80.76;7.34;37.85;78.75;9.92;-4.74;69.76;-1.36;-8.43;36.40;2.12;-8.91;4.34;-3.39;-7.54;-0.46;8.87;10.23;67.74;-3.30;10.41;36.72;-0.05;7.81;5.23;-7.36;9.49;0.97;5.93
2,000;2.80;68.72;-5.67;6.62;98.42;-5.05;10.47;127.53;-3.24;13.04;140.35;-0.21;-5.17;118.93;-4.65;-14.06;94.08;-1.79;-4.17;81.75;12.10;-1.74;79.03;8.29;26.59;114.63;-9.59;35.49;95.70;-9.94;37.39;80.45;7.67;37.82;78.33;10.19;-4.62;69.82;-1.36;-8.39;36.09;2.66;-9.08;4.17;-3.18;-8.08;-1.23;8.00;10.35;67.78;-3.27;10.44;36.73;-0.06;7.83;5.19;-7.37;9.47;0.93;5.93
2,032;2.92;68.79;-5.64;6.79;98.46;-4.99;10.67;127.54;-3.16;13.20;140.38;-0.16;-5.07;118.99;-4.70;-13.94;94.32;-1.89;-3.93;81.91;12.16;-1.59;79.05;8.36;26.77;114.77;-9.50;35.66;95.72;-9.67;37.37;80.39;8.03;37.78;78.03;10.42;-4.49;69.90;-1.32;-8.35;35.86;3.34;-9.42;4.02;-2.59;-8.79;-1.87;7.81;10.47;67.83;-3.23;10.49;36.84;-0.07;7.84;5.14;-7.38;9.43;0.89;5.92
2,067;3.06;68.87;-5.55;6.94;98.52;-4.90;10.85;127.58;-3.06;13.34;140.44;-0.07;-4.99;118.99;-4.71;-13.83;94.54;-1.96;-3.76;82.02;12.27;-1.32;79.15;8.46;26.86;114.89;-9.38;35.82;95.80;-9.42;37.36;80.30;8.40;37.74;77.95;10.74;-4.36;69.99;-1.24;-8.30;35.80;4.11;-9.81;3.90;-1.83;-9.44;-2.55;7.65;10.61;67.90;-3.14;10.55;37.00;-0.07;7.86;5.10;-7.40;9.41;0.85;5.91
2,100;3.20;68.95;-5.42;7.09;98.58;-4.76;10.98;127.62;-2.91;13.44;140.52;0.04;-4.89;119.00;-4.66;-13.69;94.56;-1.85;-3.61;82.12;12.43;-0.88;79.28;8.57;26.97;115.01;-9.23;35.98;95.91;-9.20;37.35;80.21;8.76;37.73;78.04;11.03;-4.22;70.09;-1.10;-8.25;35.81;4.97;-10.24;3.86;-0.83;-10.19;-2.83;8.22;10.75;67.96;-3.01;10.60;37.14;-0.06;7.87;5.08;-7.41;9.39;0.82;5.91
2,132;3.34;69.04;-5.23;7.22;98.66;-4.58;11.10;127.69;-2.75;13.50;140.60;0.16;-4.79;119.01;-4.59;-13.49;94.56;-1.56;-3.47;82.21;12.64;-0.53;79.43;8.80;27.07;115.15;-9.03;36.10;95.98;-8.93;37.35;80.10;9.12;37.73;78.25;11.37;-4.09;70.20;-0.90;-8.20;35.86;5.93;-10.66;3.89;0.54;-10.86;-3.26;8.88;10.89;68.04;-2.82;10.66;37.26;-0.04;7.88;5.06;-7.42;9.36;0.81;5.90
2,166;3.49;69.14;-4.96;7.33;98.75;-4.33;11.16;127.78;-2.51;13.51;140.68;0.33;-4.69;119.03;-4.51;-13.28;94.49;-1.16;-3.33;82.28;12.93;-0.35;79.54;9.12;27.17;115.27;-8.81;36.19;96.02;-8.66;37.30;80.01;9.45;37.77;78.70;11.71;-3.94;70.32;-0.63;-8.15;35.95;6.98;-11.01;3.90;2.09;-11.40;-3.62;9.86;11.05;68.11;-2.55;10.72;37.42;0.01;7.90;5.06;-7.42;9.33;0.81;5.91
2,198;3.64;69.22;-4.63;7.43;98.84;-4.03;11.20;127.87;-2.25;13.47;140.79;0.58;-4.61;119.05;-4.40;-13.13;94.50;-0.76;-3.26;82.37;13.27;-0.32;79.69;9.56;27.25;115.40;-8.46;36.31;96.02;-8.31;37.44;80.83;9.92;37.76;79.14;12.15;-3.80;70.43;-0.32;-8.08;36.07;8.06;-11.30;3.96;3.84;-11.69;-3.67;11.51;11.21;68.17;-2.19;10.77;37.60;0.09;7.91;5.06;-7.40;9.27;0.82;5.95
2,233;3.77;69.28;-4.21;7.48;98.92;-3.66;11.18;127.97;-1.93;13.39;140.92;0.87;-4.54;119.05;-4.23;-13.16;94.52;-0.61;-3.28;82.60;13.69;-0.31;79.98;10.23;27.31;115.53;-8.04;36.41;96.11;-7.95;37.48;81.47;10.24;37.77;79.64;12.59;-3.68;70.50;0.08;-8.00;36.17;9.12;-11.50;4.01;5.92;-11.71;-3.31;14.18;11.34;68.21;-1.75;10.84;37.63;0.23;7.93;5.05;-7.37;9.21;0.82;5.99
2,268;3.89;69.31;-3.70;7.50;98.98;-3.20;11.10;128.06;-1.50;13.28;141.01;1.22;-4.57;118.99;-3.91;-13.20;94.32;-0.16;-3.25;82.72;14.24;-0.27;80.18;10.91;27.33;115.63;-7.55;36.46;96.19;-7.54;37.52;82.13;10.56;37.79;80.26;13.15;-3.57;70.53;0.56;-7.92;36.24;10.16;-11.56;4.10;8.02;-11.69;-3.07;16.60;11.47;68.24;-1.22;10.90;37.66;0.44;7.95;5.03;-7.33;9.18;0.81;6.04
2,299;3.98;69.31;-3.12;7.49;99.00;-2.66;10.98;128.10;-1.01;13.14;141.05;1.59;-4.64;118.90;-3.54;-13.15;94.01;0.55;-3.22;82.75;14.92;-0.20;80.31;11.62;27.32;115.71;-6.98;36.49;96.26;-7.09;37.56;82.85;10.87;37.83;80.80;13.78;-3.49;70.54;1.13;-7.83;36.32;11.15;-11.39;4.30;10.03;-11.31;-2.33;19.49;11.57;68.24;-0.62;10.95;37.54;0.69;7.96;5.01;-7.29;9.12;0.80;6.10
2,332;4.05;69.29;-2.44;7.45;99.01;-2.03;10.82;128.13;-0.43;12.95;141.09;2.09;-4.77;118.77;-3.04;-13.15;93.81;1.24;-3.22;82.87;15.67;-0.26;80.46;12.45;27.28;115.79;-6.32;36.49;96.35;-6.53;37.62;83.53;11.25;37.88;81.20;14.44;-3.43;70.51;1.79;-7.73;36.43;12.08;-11.12;4.45;11.94;-10.85;-1.77;22.09;11.65;68.21;0.08;10.99;37.44;0.99;7.97;4.99;-7.23;9.08;0.79;6.17
2,367;4.10;69.24;-1.69;7.36;99.00;-1.33;10.60;128.15;0.22;12.73;141.12;2.68;-4.95;118.65;-2.50;-13.23;93.71;1.82;-3.23;82.91;16.49;-0.27;80.51;13.38;27.19;115.85;-5.62;36.48;96.48;-5.88;37.64;83.77;12.19;38.01;80.93;15.24;-3.39;70.46;2.51;-7.62;36.56;12.90;-10.75;4.55;13.61;-10.28;-1.30;24.35;11.70;68.17;0.85;10.97;37.36;1.42;7.98;4.96;-7.18;9.03;0.77;6.23
2,400;4.13;69.16;-0.83;7.24;98.95;-0.54;10.32;128.14;0.94;12.47;141.14;3.32;-5.19;118.52;-1.84;-13.28;93.52;2.94;-3.08;82.89;17.59;-0.09;80.51;14.40;27.07;115.88;-4.86;36.42;96.64;-5.19;37.74;84.21;13.02;38.05;80.95;16.08;-3.36;70.38;3.39;-7.49;36.69;13.63;-10.28;4.67;15.02;-9.67;-0.75;26.41;11.73;68.10;1.70;10.94;37.28;1.92;7.98;4.92;-7.12;9.00;0.74;6.30
2,433;4.15;69.07;0.11;7.10;98.88;0.40;10.02;128.08;1.87;12.15;141.13;4.07;-5.46;118.34;-0.91;-13.41;93.25;4.02;-2.99;82.89;18.71;0.04;80.57;15.50;26.83;115.89;-3.94;36.33;96.83;-4.47;37.77;84.22;13.78;38.05;80.86;16.90;-3.34;70.27;4.38;-7.35;36.83;14.25;-9.80;4.75;16.24;-9.04;-0.27;28.23;11.75;68.03;2.60;10.92;37.20;2.43;7.96;4.85;-7.05;8.97;0.68;6.38
2,467;4.15;68.99;1.19;6.95;98.81;1.40;9.72;128.02;2.81;11.78;141.09;4.90;-5.78;118.19;0.04;-13.58;93.02;5.13;-3.11;82.78;19.83;-0.06;80.49;16.71;26.55;115.94;-2.96;36.14;96.97;-3.68;37.69;83.70;14.91;38.13;80.45;17.82;-3.34;70.17;5.48;-7.18;36.96;14.97;-9.33;4.80;17.24;-8.43;0.13;29.79;11.74;67.97;3.65;10.90;37.22;3.01;7.94;4.78;-6.95;8.94;0.62;6.47
2,500;4.13;68.92;2.31;6.76;98.74;2.45;9.35;127.96;3.80;11.35;141.05;5.84;-6.08;118.08;0.90;-13.73;92.85;6.52;-3.07;82.66;21.12;-0.06;80.40;17.97;26.25;115.98;-1.95;35.91;97.07;-2.87;37.57;83.90;15.85;38.06;80.50;18.67;-3.36;70.09;6.63;-7.05;37.08;15.74;-8.91;4.83;17.94;-7.89;0.51;31.05;11.73;67.91;4.74;10.88;37.29;3.61;7.90;4.70;-6.84;8.85;0.54;6.60
2,534;4.10;68.86;3.48;6.54;98.71;3.59;8.94;127.96;4.90;10.87;141.03;6.91;-6.58;117.90;2.16;-14.08;92.66;7.75;-3.04;82.57;22.43;-0.05;80.39;19.36;25.91;116.10;-0.85;35.67;97.18;-1.89;37.44;84.01;16.81;37.94;80.52;19.46;-3.39;69.99;7.82;-6.95;37.18;16.60;-8.55;4.76;18.44;-7.40;0.66;31.87;11.70;67.88;5.89;10.83;37.39;4.26;7.86;4.62;-6.72;8.85;0.47;6.72
2,567;4.04;68.81;4.68;6.30;98.70;4.78;8.51;127.99;6.08;10.38;141.02;8.05;-7.07;117.80;3.33;-14.46;92.49;8.99;-2.99;82.45;23.81;0.02;80.28;20.74;25.52;116.19;0.34;35.43;97.18;-0.74;37.34;84.03;17.90;37.78;80.60;20.21;-3.44;69.91;9.04;-6.90;37.23;17.49;-8.27;4.64;18.83;-7.13;0.54;32.25;11.64;67.88;7.08;10.74;37.24;5.08;7.79;4.52;-6.54;8.77;0.38;6.90
2,599;3.95;68.79;5.96;6.04;98.69;6.01;8.10;128.00;7.27;9.84;140.98;9.32;-7.56;117.77;4.56;-14.85;92.36;10.51;-3.04;82.36;25.15;-0.05;80.23;22.11;25.15;116.29;1.50;35.17;97.15;0.28;37.20;84.30;18.63;37.53;80.90;20.89;-3.53;69.84;10.38;-6.90;37.27;18.44;-8.03;4.55;19.15;-6.88;0.46;32.57;11.55;67.90;8.30;10.66;36.95;6.00;7.75;4.52;-6.19;8.75;0.38;7.25
2,634;3.83;68.80;7.25;5.77;98.70;7.29;7.68;128.01;8.52;9.29;140.96;10.62;-8.08;117.75;5.78;-15.16;92.37;11.93;-3.40;82.40;26.75;-0.53;80.51;23.98;24.76;116.43;2.70;34.90;97.13;1.22;37.07;84.79;19.21;37.28;81.25;21.50;-3.65;69.81;11.67;-6.94;37.29;19.39;-7.87;4.47;19.41;-6.72;0.38;32.84;11.41;67.95;9.59;10.67;36.65;7.42;7.77;4.59;-5.71;8.77;0.45;7.74
2,667;3.64;68.82;8.58;5.49;98.72;8.56;7.30;128.02;9.73;8.75;140.96;11.94;-8.55;117.78;7.13;-15.51;92.36;13.20;-3.77;82.53;28.13;-1.11;80.53;25.42;24.38;116.61;3.92;34.63;97.13;2.08;36.87;85.08;19.79;37.07;81.30;22.03;-3.83;69.79;12.98;-7.07;37.22;20.36;-7.77;4.38;19.64;-6.59;0.30;33.07;11.22;68.02;10.93;10.81;36.27;9.33;7.78;4.55;-5.23;8.81;-0.20;7.04
2,699;3.42;68.86;9.85;5.16;98.77;9.87;6.85;128.08;11.07;8.28;140.98;13.26;-8.99;117.85;8.46;-15.83;92.40;14.48;-4.07;82.60;29.43;-1.43;80.67;26.75;24.03;116.85;5.08;34.40;97.16;2.88;36.67;85.43;20.19;36.83;81.50;22.41;-4.03;69.78;14.27;-7.26;37.10;21.25;-7.74;4.32;19.82;-6.51;0.24;33.24;10.99;68.11;12.19;11.10;35.96;11.67;7.83;4.62;-4.57;8.84;-0.77;6.25
2,734;3.18;68.91;11.06;4.84;98.82;11.16;6.45;128.12;12.43;7.87;141.01;14.59;-9.43;117.87;9.84;-16.23;92.40;15.58;-4.34;82.62;30.57;-1.90;80.93;28.24;23.71;117.05;6.26;34.23;97.21;3.64;36.61;85.63;20.60;36.61;81.64;22.73;-4.26;69.77;15.48;-7.49;36.94;21.99;-7.75;4.27;19.94;-6.46;0.18;33.36;10.74;68.21;13.41;11.48;35.74;14.32;7.92;4.76;-3.48;9.09;-1.25;5.90
2,767;2.91;68.96;12.23;4.56;98.85;12.39;6.16;128.13;13.73;7.55;140.98;15.94;-9.75;117.90;11.17;-16.49;92.55;16.76;-4.69;82.65;31.53;-2.49;81.13;29.53;23.44;117.23;7.36;34.08;97.25;4.36;36.57;85.48;21.13;36.47;81.50;23.09;-4.51;69.78;16.65;-7.72;36.77;22.58;-7.77;4.22;20.05;-6.42;0.13;33.45;10.46;68.31;14.56;11.91;35.59;17.17;8.18;4.80;-1.82;9.44;-1.83;6.25
2,800;2.64;69.05;13.37;4.32;98.91;13.60;5.96;128.15;15.01;7.28;140.96;17.24;-9.94;118.01;12.31;-16.60;92.77;18.01;-5.17;82.68;32.56;-2.93;81.20;30.60;23.25;117.36;8.44;33.94;97.31;4.96;36.53;85.34;21.56;36.37;81.35;23.49;-4.78;69.83;17.82;-7.95;36.59;23.04;-7.80;4.18;20.14;-6.43;0.07;33.54;10.19;68.44;15.69;12.40;35.59;20.12;8.66;5.01;0.42;9.91;-2.22;7.42
2,834;2.39;69.13;14.44;4.09;98.96;14.78;5.76;128.18;16.30;7.12;140.97;18.52;-10.09;118.04;13.54;-16.38;92.82;19.58;-5.35;82.31;33.77;-3.00;81.15;31.49;23.09;117.51;9.59;33.84;97.43;5.54;36.49;85.27;21.97;36.32;81.20;23.96;-5.02;69.86;18.87;-8.14;36.40;23.44;-7.83;4.14;20.20;-6.44;0.02;33.59;9.94;68.55;16.78;12.94;35.79;23.06;9.33;5.10;3.45;10.51;-2.76;9.22
2,868;2.19;69.17;15.47;3.95;99.01;15.95;5.67;128.23;17.61;7.07;140.99;19.71;-10.12;118.04;14.85;-16.22;92.72;20.90;-5.34;81.95;34.79;-2.84;81.00;32.19;23.00;117.60;10.82;33.80;97.53;6.18;36.46;85.19;22.47;36.33;81.12;24.42;-5.22;69.87;19.85;-8.31;36.21;23.80;-7.87;4.09;20.25;-6.46;-0.04;33.63;9.75;68.63;17.83;13.48;36.01;25.80;10.10;5.07;7.02;11.29;-2.81;12.78
2,902;2.09;69.20;16.40;3.89;99.05;17.05;5.67;128.27;18.87;7.12;141.02;20.91;-10.01;118.07;16.13;-16.18;92.65;21.96;-5.30;81.61;35.52;-2.64;80.96;32.83;23.00;117.66;11.99;33.80;97.64;6.83;36.45;85.09;22.96;36.35;81.23;25.01;-5.34;69.87;20.78;-8.43;36.05;24.13;-7.90;4.05;20.30;-6.45;-0.11;33.66;9.67;68.70;18.78;13.92;36.27;28.09;10.99;4.94;11.14;12.22;-2.64;17.47
2,933;2.05;69.23;17.28;3.92;99.08;18.05;5.76;128.30;20.00;7.28;141.02;22.11;-9.88;118.08;17.19;-16.20;92.70;22.86;-5.32;81.43;36.24;-2.45;81.09;33.61;23.08;117.67;13.22;33.85;97.75;7.55;36.52;85.00;23.66;36.43;81.26;25.79;-5.39;69.87;21.61;-8.51;35.94;24.46;-7.90;3.99;20.34;-6.50;-0.18;33.71;9.65;68.75;19.70;14.22;36.55;29.95;11.87;4.83;15.46;13.08;-2.12;23.09
2,967;2.07;69.22;18.17;4.04;99.05;19.06;6.00;128.26;21.13;7.50;141.02;23.24;-9.63;118.02;18.36;-16.24;92.74;23.65;-5.38;81.48;36.97;-2.31;81.05;34.31;23.27;117.61;14.41;34.01;97.83;8.49;36.63;84.87;24.48;36.55;81.24;26.79;-5.39;69.85;22.46;-8.53;35.88;24.82;-7.89;3.95;20.41;-6.50;-0.24;33.77;9.69;68.75;20.63;14.37;36.73;31.47;12.73;4.67;19.49;13.90;-1.67;28.55
3,001;2.17;69.17;19.09;4.24;99.03;20.06;6.31;128.24;22.22;7.80;141.03;24.34;-9.33;117.99;19.43;-16.28;92.70;24.23;-5.56;81.51;37.78;-1.95;81.00;34.85;23.56;117.51;15.63;34.26;97.90;9.54;36.77;84.67;25.37;36.75;81.08;27.90;-5.31;69.81;23.32;-8.49;35.85;25.22;-7.87;3.91;20.49;-6.53;-0.28;33.84;9.81;68.71;21.60;14.43;36.81;32.71;13.51;4.60;23.03;14.55;-1.13;33.46
3,033;2.36;69.11;20.09;4.52;98.99;21.12;6.67;128.24;23.32;8.18;141.06;25.50;-8.88;118.00;20.70;-15.85;92.85;25.33;-5.35;81.44;38.85;-1.49;81.02;35.70;23.95;117.40;16.89;34.71;98.02;10.85;36.94;84.04;26.85;37.10;80.25;29.25;-5.14;69.75;24.27;-8.41;35.87;25.71;-7.83;3.87;20.60;-6.47;-0.33;33.96;10.01;68.64;22.65;14.46;36.83;33.80;14.10;4.48;26.04;15.14;-0.64;37.64
3,067;2.58;69.05;21.04;4.84;98.98;22.11;7.09;128.26;24.35;8.59;141.11;26.54;-8.39;118.00;21.85;-15.70;93.02;25.90;-5.24;81.78;39.61;-1.29;81.29;36.59;24.38;117.28;18.01;35.25;98.14;12.14;37.16;83.38;28.27;37.55;79.47;30.52;-4.93;69.70;25.15;-8.29;35.90;26.19;-7.76;3.85;20.71;-6.40;-0.36;34.06;10.25;68.57;23.68;14.48;36.84;34.67;14.48;4.34;28.29;15.58;-0.17;41.03
3,101;2.88;69.04;21.94;5.24;98.99;23.04;7.58;128.29;25.31;9.06;141.18;27.54;-7.82;118.09;22.95;-15.40;93.15;26.65;-5.02;82.04;40.56;-1.02;81.50;37.45;24.92;117.17;19.10;35.80;98.27;13.50;37.76;83.75;29.79;38.03;79.90;31.95;-4.65;69.70;26.01;-8.12;36.00;26.66;-7.65;3.86;20.82;-6.28;-0.36;34.17;10.55;68.54;24.63;14.49;36.87;35.34;14.71;4.29;29.74;15.86;0.09;43.09
3,133;3.19;69.07;22.80;5.64;99.04;23.91;8.08;128.36;26.20;9.55;141.27;28.53;-7.22;118.22;23.97;-15.01;93.30;27.42;-4.74;82.33;41.54;-0.66;81.64;38.22;25.49;117.12;20.16;36.44;98.45;14.98;38.30;83.97;31.32;38.62;80.25;33.57;-4.36;69.76;26.82;-7.91;36.12;27.11;-7.52;3.90;20.94;-6.16;-0.32;34.28;10.87;68.55;25.54;14.50;36.92;35.85;14.80;4.33;30.53;15.94;0.12;43.88
3,167;3.53;69.13;23.62;6.09;99.11;24.78;8.62;128.43;27.11;10.05;141.39;29.51;-6.60;118.33;24.96;-14.51;93.39;28.26;-4.38;82.73;42.72;-0.29;81.85;39.11;26.08;117.10;21.19;37.07;98.64;16.44;38.96;84.17;33.02;39.30;80.54;35.21;-4.03;69.83;27.58;-7.65;36.28;27.56;-7.38;3.96;21.04;-6.04;-0.27;34.39;11.22;68.58;26.43;14.53;36.94;36.25;14.81;4.41;30.85;15.94;0.20;44.20
3,200;3.90;69.22;24.39;6.53;99.22;25.59;9.14;128.56;27.97;10.53;141.54;30.42;-6.02;118.50;25.82;-13.84;93.47;29.25;-3.78;83.11;43.96;0.12;81.99;39.86;26.66;117.10;22.25;37.67;98.85;17.78;39.61;84.41;34.59;39.98;81.02;36.86;-3.69;69.95;28.29;-7.36;36.44;28.02;-7.25;4.03;21.16;-5.96;-0.21;34.51;11.59;68.65;27.25;14.61;36.97;36.58;14.85;4.51;30.99;15.91;0.30;44.34
3,234;4.27;69.37;25.08;6.97;99.39;26.33;9.63;128.74;28.75;11.02;141.71;31.32;-5.47;118.76;26.57;-13.03;93.58;30.37;-3.00;83.43;45.18;0.63;82.21;40.65;27.22;117.16;23.24;38.21;99.16;19.11;40.30;85.29;36.30;40.66;81.81;38.47;-3.32;70.11;28.92;-7.03;36.58;28.55;-7.08;4.16;21.34;-5.87;-0.08;34.69;11.97;68.78;27.99;14.72;37.00;36.82;14.88;4.63;31.11;15.87;0.41;44.46
