Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
1,615;-1.12;65.44;-8.77;-0.46;92.10;-3.23;0.15;118.16;3.37;0.91;129.91;9.38;-16.66;108.73;3.20;-21.03;89.47;6.84;-4.84;82.87;14.86;-0.53;84.18;10.16;15.91;110.66;3.49;24.90;91.53;-1.58;24.69;76.48;9.54;22.87;72.60;13.44;-8.37;65.22;-5.65;-12.53;36.95;-9.20;-14.22;3.61;-14.63;-14.34;-0.41;-5.80;6.27;65.60;-5.10;11.96;36.96;-0.33;13.53;3.73;-7.00;12.30;-2.26;-0.04
1,649;-1.25;65.46;-9.22;-0.66;92.11;-3.68;-0.11;118.18;2.93;0.62;129.87;9.00;-16.98;108.65;2.77;-21.35;89.52;6.28;-4.86;82.96;14.28;-0.56;84.26;9.70;15.63;110.64;3.08;24.52;91.55;-1.87;24.40;76.48;9.22;22.66;72.56;13.11;-8.50;65.23;-6.10;-12.63;36.93;-9.48;-14.27;3.43;-14.67;-14.40;-0.60;-5.83;6.14;65.64;-5.55;11.62;37.01;-1.32;12.68;3.74;-9.87;11.56;-2.16;-2.89
1,681;-1.33;65.45;-9.61;-0.80;92.12;-4.13;-0.30;118.20;2.43;0.39;129.86;8.58;-17.22;108.57;2.28;-21.56;89.51;5.73;-4.88;82.80;13.71;-0.58;84.08;9.23;15.42;110.61;2.70;24.24;91.56;-2.17;24.15;76.48;8.91;22.47;72.55;12.80;-8.58;65.21;-6.50;-12.71;36.89;-9.74;-14.29;3.37;-14.71;-14.43;-0.65;-5.88;6.06;65.64;-5.93;11.26;36.98;-2.46;11.81;4.16;-12.62;10.72;-1.90;-6.26
1,715;-1.37;65.42;-9.99;-0.89;92.12;-4.55;-0.43;118.22;1.96;0.22;129.88;8.06;-17.35;108.53;1.77;-21.72;89.53;5.17;-4.99;83.08;13.25;-0.70;84.38;8.96;15.28;110.57;2.34;24.03;91.57;-2.47;23.97;76.49;8.61;22.39;72.52;12.56;-8.63;65.18;-6.89;-12.75;36.85;-9.99;-14.25;3.46;-14.78;-14.43;-0.55;-5.94;6.01;65.60;-6.31;10.84;36.79;-3.92;10.85;4.31;-15.28;9.96;-1.36;-8.54
1,748;-1.39;65.37;-10.38;-0.92;92.10;-4.98;-0.47;118.23;1.50;0.15;129.90;7.52;-17.37;108.55;1.24;-21.75;89.54;4.64;-5.11;83.44;12.93;-0.80;84.68;8.79;15.23;110.54;1.98;23.93;91.56;-2.74;23.86;76.49;8.34;22.37;72.50;12.41;-8.64;65.16;-7.31;-12.75;36.84;-10.26;-14.23;3.54;-14.83;-14.45;-0.47;-5.99;6.00;65.54;-6.68;10.37;36.63;-5.61;10.04;4.48;-17.51;9.03;-1.18;-11.26
1,781;-1.38;65.32;-10.81;-0.88;92.07;-5.42;-0.40;118.23;1.04;0.16;129.94;7.03;-17.29;108.60;0.70;-21.74;89.54;4.12;-5.16;83.63;12.51;-0.81;84.87;8.60;15.27;110.48;1.62;23.95;91.50;-2.97;23.80;76.44;8.14;22.42;72.50;12.31;-8.62;65.14;-7.79;-12.73;36.77;-10.51;-14.21;3.68;-14.87;-14.47;-0.33;-6.03;6.00;65.45;-7.07;9.92;36.45;-7.43;9.41;4.78;-19.32;8.24;-0.88;-13.62
1,816;-1.32;65.26;-11.27;-0.76;92.04;-5.90;-0.20;118.22;0.55;0.31;129.99;6.53;-17.12;108.67;0.17;-21.54;89.47;3.73;-5.05;83.66;12.16;-0.68;84.93;8.35;15.41;110.40;1.27;24.07;91.40;-3.20;23.76;76.40;7.97;22.44;72.54;12.16;-8.56;65.13;-8.26;-12.65;36.76;-10.76;-14.19;3.86;-14.88;-14.43;0.02;-5.72;6.05;65.35;-7.52;9.50;36.31;-9.17;8.99;4.97;-20.67;7.67;-0.66;-15.37
1,849;-1.24;65.21;-11.75;-0.59;92.01;-6.41;0.07;118.21;0.01;0.59;130.06;5.95;-16.81;108.75;-0.32;-21.19;89.38;3.44;-4.80;83.62;11.89;-0.47;84.94;7.98;15.64;110.36;0.83;24.24;91.32;-3.52;23.72;76.36;7.72;22.47;72.52;11.97;-8.47;65.13;-8.74;-12.50;36.89;-11.04;-14.20;4.26;-14.95;-14.33;0.79;-5.15;6.11;65.25;-8.01;9.13;36.18;-10.86;8.70;5.12;-21.70;7.27;-0.52;-16.68
1,882;-1.12;65.18;-12.28;-0.37;92.00;-6.95;0.40;118.21;-0.54;0.94;130.16;5.34;-16.41;108.84;-0.81;-20.78;89.35;3.10;-4.55;83.63;11.51;-0.22;84.96;7.59;15.94;110.31;0.39;24.45;91.21;-3.87;23.69;76.34;7.46;22.52;72.52;11.72;-8.34;65.15;-9.25;-12.36;36.99;-11.34;-14.21;4.62;-15.08;-14.28;1.34;-4.95;6.21;65.16;-8.55;8.93;36.01;-12.23;8.63;5.52;-22.37;6.98;-0.37;-17.69
1,916;-0.98;65.15;-12.80;-0.10;92.01;-7.48;0.80;118.26;-1.09;1.38;130.26;4.65;-16.00;108.94;-1.20;-20.36;89.35;2.75;-3.55;83.24;11.17;0.70;84.61;6.88;16.32;110.26;-0.08;24.68;91.08;-4.27;23.69;76.32;7.20;22.60;72.48;11.53;-8.18;65.19;-9.74;-12.20;37.02;-11.65;-14.22;4.89;-15.24;-14.28;1.61;-5.12;6.34;65.08;-9.11;8.89;35.82;-13.27;8.64;5.72;-22.74;6.83;-0.30;-18.21
1,949;-0.79;65.15;-13.31;0.20;92.04;-8.02;1.22;118.32;-1.65;1.89;130.40;3.94;-15.53;109.03;-1.58;-19.86;89.35;2.39;-2.48;82.77;10.91;1.67;84.21;6.16;16.73;110.22;-0.56;24.96;90.93;-4.74;23.72;76.36;6.94;22.74;72.47;11.36;-7.98;65.24;-10.21;-12.04;37.00;-11.96;-14.30;5.10;-15.48;-14.51;1.19;-5.91;6.51;65.02;-9.65;8.92;35.69;-14.13;8.69;5.82;-23.03;6.98;0.08;-18.04
1,982;-0.59;65.16;-13.80;0.52;92.09;-8.57;1.65;118.42;-2.25;2.42;130.56;3.25;-15.06;109.10;-1.94;-19.36;89.36;2.03;-1.44;82.29;10.66;2.60;83.82;5.45;17.19;110.19;-1.13;25.24;90.78;-5.22;23.80;76.37;6.66;22.92;72.51;11.07;-7.77;65.30;-10.66;-11.91;36.93;-12.26;-14.51;5.04;-15.81;-14.78;0.70;-6.74;6.70;64.98;-10.19;9.02;35.64;-14.73;8.80;6.04;-23.26;7.26;0.46;-17.81
2,017;-0.37;65.18;-14.24;0.85;92.17;-9.09;2.11;118.57;-2.86;2.95;130.77;2.51;-14.61;109.14;-2.30;-18.90;89.39;1.67;-0.97;82.35;10.15;3.07;83.88;5.04;17.67;110.18;-1.74;25.55;90.64;-5.72;23.89;76.43;6.37;23.07;72.59;10.76;-7.55;65.35;-11.03;-11.78;36.81;-12.54;-14.73;4.95;-16.21;-15.07;0.15;-7.62;6.91;64.97;-10.70;9.17;35.74;-15.17;8.91;6.26;-23.41;7.66;1.03;-17.09
2,048;-0.17;65.21;-14.63;1.17;92.26;-9.57;2.53;118.74;-3.42;3.46;131.02;1.74;-14.18;109.20;-2.66;-18.46;89.47;1.34;-0.38;82.44;9.81;3.61;83.99;4.62;18.11;110.20;-2.33;25.82;90.54;-6.23;24.02;76.49;6.04;23.24;72.62;10.48;-7.34;65.41;-11.36;-11.69;36.68;-12.82;-14.98;4.80;-16.69;-15.37;-0.37;-8.58;7.10;64.96;-11.13;9.34;35.92;-15.50;8.92;6.26;-23.62;7.75;0.99;-17.22
2,082;0.02;65.24;-14.96;1.45;92.38;-10.00;2.91;118.95;-3.96;3.90;131.36;0.89;-13.80;109.28;-3.03;-18.06;89.56;0.98;0.25;82.53;9.55;4.20;84.16;4.20;18.49;110.23;-2.90;26.05;90.45;-6.76;24.21;76.53;5.68;23.43;72.60;10.19;-7.14;65.47;-11.65;-11.63;36.50;-13.09;-15.21;4.57;-17.16;-15.66;-0.99;-9.53;7.28;64.97;-11.49;9.50;36.07;-15.79;8.96;6.36;-23.73;8.03;1.46;-16.48
2,116;0.20;65.27;-15.23;1.71;92.51;-10.40;3.24;119.20;-4.50;4.28;131.69;0.08;-13.45;109.38;-3.40;-17.71;89.61;0.68;0.82;82.61;9.33;4.71;84.30;3.83;18.82;110.26;-3.46;26.25;90.38;-7.31;24.38;76.58;5.28;23.55;72.68;9.93;-6.96;65.52;-11.89;-11.59;36.30;-13.34;-15.38;4.28;-17.59;-15.92;-1.70;-10.47;7.45;64.98;-11.80;9.65;36.24;-16.04;8.87;6.30;-23.83;8.21;1.87;-15.71
2,149;0.35;65.30;-15.46;1.93;92.64;-10.77;3.52;119.46;-5.02;4.61;132.03;-0.69;-13.13;109.49;-3.76;-17.39;89.65;0.42;1.01;82.84;9.06;4.91;84.51;3.65;19.11;110.30;-4.04;26.42;90.32;-7.89;24.54;76.67;4.87;23.61;72.79;9.76;-6.80;65.56;-12.09;-11.54;36.17;-13.57;-15.47;4.11;-17.98;-16.19;-2.37;-11.37;7.60;64.99;-12.07;9.77;36.25;-16.33;8.75;6.10;-23.94;8.26;1.80;-15.69
2,182;0.47;65.32;-15.66;2.11;92.77;-11.10;3.74;119.70;-5.49;4.85;132.35;-1.39;-12.84;109.59;-4.10;-17.14;89.68;0.19;0.86;83.18;8.78;4.85;84.79;3.58;19.34;110.35;-4.60;26.53;90.33;-8.46;24.66;76.79;4.43;23.67;72.96;9.51;-6.68;65.60;-12.25;-11.47;36.09;-13.78;-15.50;4.03;-18.28;-16.32;-2.68;-11.92;7.71;65.00;-12.30;9.86;36.22;-16.56;8.62;5.92;-24.04;8.16;1.43;-16.06
2,215;0.56;65.34;-15.81;2.25;92.88;-11.38;3.92;119.93;-5.94;5.01;132.65;-2.08;-12.62;109.68;-4.44;-16.88;89.68;0.01;0.64;83.54;8.40;4.72;85.09;3.50;19.51;110.39;-5.14;26.56;90.37;-9.05;24.72;76.91;3.92;23.65;73.15;9.19;-6.59;65.62;-12.37;-11.40;36.05;-13.97;-15.44;4.08;-18.49;-16.31;-2.65;-12.12;7.80;65.01;-12.49;9.92;36.22;-16.72;8.51;5.77;-24.14;7.92;0.80;-16.86
2,249;0.63;65.36;-15.92;2.36;92.98;-11.63;4.05;120.11;-6.36;5.12;132.92;-2.76;-12.46;109.78;-4.75;-16.64;89.66;-0.13;0.91;83.64;8.26;5.00;85.22;3.18;19.61;110.43;-5.61;26.55;90.43;-9.61;24.69;76.92;3.70;23.59;73.35;8.89;-6.52;65.64;-12.45;-11.31;36.08;-14.15;-15.29;4.28;-18.61;-16.26;-2.59;-12.29;7.87;65.03;-12.64;9.97;36.33;-16.79;8.40;5.62;-24.25;7.65;0.16;-17.69
2,280;0.68;65.38;-16.00;2.42;93.08;-11.88;4.12;120.29;-6.78;5.16;133.18;-3.41;-12.34;109.85;-5.03;-16.46;89.65;-0.29;1.04;83.78;8.10;5.15;85.34;2.97;19.67;110.46;-6.02;26.51;90.49;-10.15;24.67;77.06;3.25;23.47;73.75;8.48;-6.47;65.65;-12.51;-11.22;36.12;-14.32;-15.11;4.47;-18.67;-16.17;-2.53;-12.38;7.91;65.06;-12.77;10.00;36.27;-16.85;8.34;5.52;-24.28;7.52;-0.19;-18.09
2,316;0.71;65.40;-16.06;2.45;93.17;-12.09;4.14;120.45;-7.17;5.13;133.39;-4.00;-12.30;109.93;-5.33;-16.37;89.69;-0.49;1.06;83.97;7.90;5.19;85.46;2.78;19.68;110.49;-6.42;26.47;90.57;-10.66;24.53;77.26;2.85;23.25;74.26;8.10;-6.44;65.67;-12.54;-11.14;36.15;-14.47;-14.89;4.58;-18.70;-16.07;-2.52;-12.45;7.94;65.08;-12.86;10.02;36.18;-16.90;8.31;5.49;-24.27;7.42;-0.46;-18.44
2,348;0.71;65.41;-16.11;2.45;93.24;-12.28;4.13;120.57;-7.52;5.04;133.55;-4.51;-12.32;109.98;-5.60;-16.34;89.74;-0.66;1.50;83.89;7.83;5.56;85.43;2.39;19.64;110.53;-6.79;26.43;90.66;-11.10;24.28;77.39;2.79;22.92;74.79;7.84;-6.44;65.68;-12.57;-11.07;36.27;-14.59;-14.70;4.68;-18.73;-15.97;-2.52;-12.50;7.95;65.11;-12.94;10.03;36.11;-16.95;8.30;5.44;-24.27;7.43;-0.49;-18.43
2,383;0.70;65.43;-16.15;2.41;93.31;-12.45;4.06;120.66;-7.83;4.88;133.67;-5.01;-12.38;110.02;-5.89;-16.33;89.79;-0.84;1.59;83.89;7.56;5.65;85.41;2.11;19.55;110.57;-7.10;26.38;90.77;-11.46;23.80;77.72;2.79;22.46;75.42;7.51;-6.46;65.69;-12.60;-11.01;36.38;-14.69;-14.57;4.74;-18.77;-15.87;-2.52;-12.54;7.94;65.13;-12.99;10.01;35.94;-17.02;8.31;5.35;-24.28;7.37;-0.74;-18.81
2,417;0.65;65.44;-16.18;2.34;93.36;-12.61;3.96;120.75;-8.13;4.66;133.80;-5.50;-12.48;110.07;-6.19;-16.39;89.87;-1.05;1.16;84.10;7.47;5.22;85.68;2.14;19.40;110.61;-7.36;26.32;90.88;-11.76;23.28;78.02;2.83;21.80;76.13;7.23;-6.51;65.69;-12.62;-10.98;36.47;-14.78;-14.50;4.74;-18.82;-15.79;-2.52;-12.59;7.89;65.15;-13.02;9.97;35.88;-17.06;8.32;5.28;-24.30;7.39;-0.73;-18.87
2,449;0.56;65.46;-16.19;2.23;93.42;-12.76;3.83;120.82;-8.41;4.37;133.92;-5.98;-12.64;110.13;-6.49;-16.52;89.96;-1.27;0.66;84.32;7.40;4.73;85.93;2.24;19.22;110.65;-7.59;26.24;90.98;-11.94;22.41;78.29;3.05;20.96;76.94;7.02;-6.60;65.71;-12.64;-10.98;36.54;-14.86;-14.45;4.71;-18.88;-15.73;-2.53;-12.63;7.80;65.17;-13.03;9.90;36.00;-17.09;8.34;5.20;-24.30;7.56;-0.30;-18.15
2,483;0.44;65.49;-16.20;2.06;93.48;-12.91;3.61;120.91;-8.71;4.04;134.04;-6.42;-12.85;110.20;-6.79;-16.73;90.08;-1.50;0.42;84.50;7.74;4.43;86.06;2.30;18.98;110.73;-7.80;26.13;91.07;-11.99;21.46;79.02;3.03;19.93;77.99;6.65;-6.71;65.73;-12.66;-11.00;36.57;-14.94;-14.42;4.65;-18.92;-15.68;-2.52;-12.67;7.68;65.21;-13.01;9.75;36.07;-17.13;8.34;5.12;-24.30;7.72;0.13;-17.42
2,516;0.30;65.53;-16.20;1.87;93.54;-13.04;3.35;120.97;-8.95;3.68;134.15;-6.79;-13.11;110.25;-7.09;-16.93;90.18;-1.70;0.22;84.53;8.12;4.18;86.06;2.31;18.71;110.83;-8.00;25.98;91.19;-12.01;20.54;79.73;3.04;18.73;78.97;6.46;-6.84;65.77;-12.69;-11.03;36.55;-15.01;-14.39;4.56;-18.96;-15.64;-2.57;-12.71;7.53;65.25;-12.98;9.56;35.98;-17.21;8.30;5.07;-24.34;7.75;0.18;-17.45
2,549;0.11;65.57;-16.20;1.62;93.59;-13.15;3.05;121.03;-9.16;3.31;134.23;-7.11;-13.38;110.30;-7.38;-17.10;90.25;-1.84;-0.29;84.49;8.40;3.71;86.03;2.34;18.42;110.92;-8.16;25.78;91.29;-11.95;19.51;80.57;3.33;17.39;79.91;6.22;-7.02;65.81;-12.73;-11.06;36.54;-15.06;-14.37;4.51;-18.98;-15.60;-2.62;-12.74;7.33;65.29;-12.93;9.36;35.94;-17.27;8.28;5.04;-24.38;7.78;0.22;-17.50
2,582;-0.09;65.62;-16.21;1.35;93.64;-13.26;2.71;121.07;-9.37;2.87;134.29;-7.38;-13.68;110.32;-7.65;-17.29;90.26;-1.97;-1.07;84.75;8.62;3.00;86.32;2.54;18.09;111.01;-8.28;25.51;91.43;-11.86;18.52;81.42;3.55;16.03;80.74;5.97;-7.23;65.85;-12.79;-11.11;36.48;-15.09;-14.36;4.48;-18.98;-15.57;-2.65;-12.76;7.13;65.33;-12.88;9.12;36.04;-17.30;8.25;5.02;-24.42;7.69;-0.03;-17.88
2,616;-0.28;65.67;-16.22;1.08;93.69;-13.36;2.36;121.10;-9.56;2.41;134.37;-7.62;-14.02;110.34;-7.92;-17.37;90.17;-2.05;-1.83;85.10;8.95;2.33;86.71;2.83;17.76;111.08;-8.39;25.22;91.57;-11.73;17.55;82.13;3.71;14.63;81.40;5.72;-7.42;65.90;-12.85;-11.17;36.37;-15.11;-14.35;4.42;-18.99;-15.54;-2.67;-12.79;6.93;65.39;-12.83;8.88;36.36;-17.29;8.10;5.08;-24.39;7.59;0.23;-17.47
2,650;-0.48;65.73;-16.22;0.79;93.74;-13.47;1.97;121.13;-9.76;1.92;134.44;-7.84;-14.40;110.34;-8.20;-17.72;90.14;-2.32;-2.44;85.17;8.91;1.82;86.78;2.94;17.42;111.17;-8.50;24.91;91.70;-11.60;16.71;82.74;3.82;13.37;81.91;5.34;-7.61;65.95;-12.91;-11.23;36.37;-15.11;-14.33;4.42;-19.00;-15.51;-2.69;-12.82;6.72;65.47;-12.78;8.66;36.87;-17.27;7.97;5.25;-24.33;7.56;0.80;-16.66
2,682;-0.65;65.79;-16.23;0.50;93.79;-13.57;1.53;121.15;-9.93;1.42;134.48;-8.00;-14.77;110.30;-8.45;-17.94;90.06;-2.44;-2.77;84.89;8.83;1.68;86.42;2.99;17.09;111.27;-8.61;24.62;91.83;-11.48;16.03;83.35;3.87;12.23;82.37;5.12;-7.78;65.99;-12.97;-11.30;36.40;-15.07;-14.32;4.39;-19.03;-15.48;-2.72;-12.84;6.55;65.56;-12.73;8.56;37.42;-17.19;8.02;5.97;-24.30;7.65;1.71;-16.24
2,716;-0.79;65.85;-16.23;0.23;93.83;-13.62;1.11;121.15;-10.04;0.87;134.50;-8.15;-15.16;110.21;-8.66;-18.20;89.98;-2.59;-3.32;84.57;8.51;1.32;86.03;3.04;16.76;111.39;-8.68;24.32;91.99;-11.40;15.58;83.79;3.95;11.34;82.72;5.04;-7.92;66.03;-13.03;-11.36;36.48;-15.00;-14.29;4.46;-19.03;-15.45;-2.73;-12.86;6.41;65.64;-12.65;8.53;37.81;-17.07;8.10;6.55;-24.24;7.71;2.30;-16.17
2,749;-0.91;65.90;-16.23;-0.01;93.86;-13.67;0.74;121.15;-10.11;0.32;134.53;-8.28;-15.56;110.08;-8.84;-18.42;89.85;-2.72;-4.00;84.25;8.03;0.85;85.67;3.17;16.43;111.50;-8.70;24.05;92.18;-11.35;14.68;83.77;4.60;10.17;82.59;5.20;-8.04;66.05;-13.08;-11.43;36.54;-14.92;-14.27;4.56;-19.03;-15.42;-2.73;-12.87;6.29;65.73;-12.58;8.55;38.18;-16.94;8.18;7.05;-24.16;7.80;3.00;-15.71
2,782;-1.00;65.94;-16.23;-0.25;93.89;-13.71;0.29;121.15;-10.18;-0.29;134.57;-8.41;-16.00;109.97;-9.06;-18.63;89.71;-2.81;-4.42;83.90;7.67;0.56;85.29;3.29;16.08;111.63;-8.69;23.76;92.38;-11.30;13.85;83.65;5.20;9.17;82.52;5.37;-8.13;66.07;-13.13;-11.50;36.61;-14.83;-14.25;4.65;-19.03;-15.39;-2.71;-12.87;6.20;65.80;-12.51;8.56;38.58;-16.81;8.17;7.33;-24.14;7.84;3.67;-14.93
2,816;-1.06;65.98;-16.21;-0.50;93.93;-13.72;-0.19;121.19;-10.23;-0.90;134.63;-8.54;-16.43;109.90;-9.27;-18.77;89.54;-2.85;-4.55;83.42;7.44;0.47;84.79;3.46;15.73;111.76;-8.64;23.46;92.60;-11.23;13.06;83.65;5.36;8.54;82.61;5.54;-8.18;66.08;-13.16;-11.57;36.64;-14.75;-14.26;4.71;-18.99;-15.37;-2.69;-12.87;6.13;65.89;-12.41;8.59;38.89;-16.68;8.12;7.55;-24.11;7.85;4.33;-14.16
2,848;-1.13;66.01;-16.17;-0.78;93.97;-13.71;-0.73;121.24;-10.26;-1.54;134.71;-8.66;-16.85;109.82;-9.46;-18.92;89.42;-2.86;-4.71;82.88;7.23;0.38;84.16;3.67;15.40;111.88;-8.58;23.13;92.80;-11.10;12.36;83.70;5.47;8.02;82.77;5.64;-8.22;66.07;-13.17;-11.63;36.68;-14.68;-14.25;4.73;-18.96;-15.36;-2.70;-12.85;6.04;65.97;-12.29;8.62;39.05;-16.57;8.13;7.70;-24.11;7.87;4.72;-13.79
2,880;-1.21;66.03;-16.13;-1.10;94.02;-13.70;-1.28;121.32;-10.28;-2.21;134.79;-8.75;-17.28;109.74;-9.63;-18.99;89.28;-2.75;-4.82;82.42;7.23;0.29;83.67;3.92;14.93;112.01;-8.41;22.72;93.07;-10.92;11.71;84.18;5.37;7.90;83.32;5.49;-8.27;66.06;-13.19;-11.70;36.66;-14.61;-14.24;4.74;-18.92;-15.36;-2.70;-12.83;5.92;66.03;-12.16;8.59;38.72;-16.43;8.20;7.64;-24.13;7.89;4.25;-14.61
2,917;-1.34;66.06;-16.02;-1.47;94.06;-13.65;-1.89;121.39;-10.28;-2.89;134.88;-8.82;-17.73;109.67;-9.79;-18.96;89.09;-2.53;-4.83;82.19;7.50;0.26;83.47;4.17;14.38;112.18;-8.20;22.30;93.35;-10.75;11.09;84.63;5.31;7.81;83.88;5.33;-8.37;66.05;-13.15;-11.80;36.58;-14.57;-14.39;4.90;-18.89;-15.36;-2.64;-12.82;5.76;66.11;-11.96;8.55;38.61;-15.84;8.22;7.23;-24.09;7.84;3.42;-15.35
2,949;-1.52;66.13;-15.81;-1.87;94.13;-13.55;-2.50;121.47;-10.26;-3.55;134.97;-8.85;-18.10;109.65;-9.93;-18.92;88.91;-2.27;-4.80;82.13;7.85;0.16;83.52;4.50;13.85;112.34;-8.00;21.90;93.70;-10.65;10.51;85.11;5.18;7.57;84.29;5.20;-8.52;66.06;-13.03;-12.01;36.70;-14.45;-14.53;4.99;-18.87;-15.34;-2.59;-12.77;5.56;66.22;-11.68;8.50;38.48;-15.00;8.18;6.57;-23.97;7.75;2.37;-15.93
2,982;-1.71;66.22;-15.58;-2.29;94.20;-13.44;-3.12;121.55;-10.25;-4.22;135.05;-8.86;-18.53;109.64;-10.07;-19.64;88.99;-2.44;-4.96;82.21;8.09;-0.04;83.64;4.78;13.31;112.47;-7.80;21.17;93.66;-10.23;9.82;85.26;5.22;7.05;84.53;5.24;-8.68;66.09;-12.88;-12.31;36.98;-14.33;-14.62;5.32;-18.85;-15.31;-2.31;-12.82;5.35;66.35;-11.37;8.61;38.28;-13.81;8.29;5.96;-23.76;7.80;1.39;-16.34
3,017;-1.90;66.31;-15.30;-2.70;94.28;-13.30;-3.72;121.62;-10.20;-4.86;135.11;-8.84;-19.03;109.57;-10.13;-20.42;89.08;-2.65;-5.87;82.74;8.28;-0.94;84.23;4.96;12.81;112.58;-7.63;20.47;93.60;-9.84;9.36;85.56;4.99;6.55;84.55;4.89;-8.85;66.13;-12.67;-12.62;37.29;-14.23;-14.69;5.68;-18.85;-15.27;-2.01;-12.87;5.14;66.49;-11.03;8.79;38.20;-12.38;8.77;5.46;-23.23;8.04;0.52;-16.38
3,049;-2.10;66.43;-14.97;-3.09;94.34;-13.11;-4.26;121.64;-10.13;-5.44;135.14;-8.79;-19.48;109.48;-10.14;-21.23;89.22;-2.85;-6.29;83.28;8.82;-1.58;84.55;5.25;12.34;112.69;-7.48;19.90;93.63;-9.70;9.00;85.88;4.68;6.33;84.72;4.80;-9.04;66.19;-12.39;-12.93;37.65;-14.12;-14.72;5.99;-18.82;-15.23;-1.79;-12.91;4.95;66.66;-10.67;9.06;38.26;-10.75;9.56;5.18;-22.20;8.54;-0.30;-15.92
3,080;-2.30;66.54;-14.62;-3.44;94.39;-12.88;-4.72;121.64;-10.01;-5.93;135.14;-8.71;-19.89;109.38;-10.11;-22.02;89.37;-3.04;-6.68;83.81;9.32;-2.25;84.84;5.55;11.90;112.79;-7.35;19.40;93.63;-9.60;8.67;86.08;4.56;6.07;84.78;4.80;-9.23;66.23;-12.06;-13.23;38.00;-14.01;-14.72;6.39;-18.82;-15.15;-0.81;-12.32;4.77;66.81;-10.31;9.41;38.20;-9.06;10.46;4.72;-20.80;9.25;-1.20;-14.69
3,116;-2.46;66.65;-14.24;-3.70;94.43;-12.61;-5.05;121.61;-9.82;-6.30;135.12;-8.60;-20.24;109.30;-10.06;-22.43;89.41;-2.86;-7.02;84.35;9.88;-2.88;85.15;5.82;11.56;112.85;-7.16;19.00;93.60;-9.56;8.37;86.08;4.55;5.72;84.68;5.06;-9.42;66.29;-11.72;-13.53;38.37;-13.90;-14.71;6.73;-18.83;-15.11;-0.60;-12.40;4.64;66.96;-9.91;9.83;38.33;-7.32;11.47;4.39;-18.85;10.10;-1.77;-12.81
3,150;-2.57;66.72;-13.84;-3.87;94.44;-12.28;-5.23;121.56;-9.53;-6.52;135.08;-8.40;-20.46;109.19;-9.83;-22.40;89.30;-2.37;-6.87;84.73;10.85;-2.71;85.30;6.16;11.41;112.85;-6.95;18.72;93.52;-9.49;8.30;85.96;4.77;5.53;84.49;5.17;-9.56;66.31;-11.33;-13.78;38.74;-13.78;-14.62;6.99;-18.83;-15.07;-0.41;-12.48;4.57;67.06;-9.52;10.28;38.46;-5.78;12.47;4.22;-16.56;11.00;-1.99;-10.28
3,182;-2.60;66.74;-13.46;-3.89;94.41;-11.91;-5.21;121.48;-9.16;-6.53;135.03;-8.12;-20.56;109.09;-9.49;-22.75;89.43;-2.19;-7.00;85.22;11.63;-2.93;85.50;6.65;11.43;112.78;-6.66;18.54;93.30;-9.16;8.29;85.71;5.20;5.32;84.25;5.73;-9.62;66.31;-10.94;-13.93;39.00;-13.70;-14.46;7.22;-18.82;-15.04;-0.22;-12.58;4.58;67.10;-9.15;10.68;38.42;-4.61;13.34;4.07;-14.14;11.83;-2.22;-7.76
3,216;-2.55;66.72;-13.06;-3.77;94.37;-11.47;-4.95;121.40;-8.67;-6.31;134.97;-7.73;-20.52;109.04;-9.11;-22.72;89.45;-1.80;-7.05;85.68;12.41;-3.20;85.66;7.17;11.58;112.65;-6.24;18.63;93.19;-8.91;8.57;85.60;5.52;5.55;84.17;6.21;-9.62;66.29;-10.55;-13.92;39.07;-13.63;-14.31;7.25;-18.78;-14.95;0.48;-11.96;4.67;67.08;-8.75;10.95;38.35;-3.67;14.07;3.90;-11.74;12.49;-2.47;-5.33
